ID,台风编号,时间,纬度,经度,最低气压,中心风速,移动速度,移动方向,七级风圈,十级风圈,DEPICT,
54746,200910,2009/8/25 2:00:00,35.5,155.9,960,38,35,东北偏北,290,100,NULL,
54745,200910,2009/8/24 20:00:00,33.5,155.2,960,38,35,东北偏北,290,100,NULL,
54744,200910,2009/8/24 14:00:00,32.2,154.9,960,38,35,北北东,290,100,NULL,
54743,200910,2009/8/24 8:00:00,31,154.7,955,40,25,东北偏北,300,100,NULL,
54742,200910,2009/8/24 2:00:00,30.1,154.4,955,40,20,北,300,100,NULL,
54741,200910,2009/8/23 20:00:00,29.3,154.6,955,40,20,西北偏北,300,100,NULL,
54740,200910,2009/8/23 14:00:00,28.6,154.8,955,40,20,西北偏北,300,100,NULL,
54739,200910,2009/8/23 8:00:00,27.5,155,955,40,20,西北偏北,300,100,NULL,
54738,200910,2009/8/23 2:00:00,26.5,155.4,955,40,20,西北偏北,300,100,NULL,
54737,200910,2009/8/22 20:00:00,25.6,155.9,950,45,20,北北西,300,120,NULL,
54736,200910,2009/8/22 14:00:00,24.6,156.3,950,45,25,北北西,300,120,NULL,
54735,200910,2009/8/22 8:00:00,23.5,156.7,940,50,NULL,NULL,300,120,NULL,
54734,200910,2009/8/22 2:00:00,22.1,156.7,935,53,20,北,350,160,NULL,
54733,200910,2009/8/21 20:00:00,21.1,156.7,935,53,10,北,300,120,NULL,
54732,200910,2009/8/21 14:00:00,20.5,156.7,935,53,10,北西北,300,120,NULL,
54731,200910,2009/8/21 8:00:00,19.8,156.7,940,48,8,西北偏北,280,100,NULL,
54730,200910,2009/8/21 2:00:00,19.3,157,940,48,5,西北偏北,280,100,NULL,
54729,200910,2009/8/20 20:00:00,19,157.1,940,48,5,西北偏北,280,100,NULL,
54728,200910,2009/8/20 14:00:00,18.9,157.2,940,48,8,西北偏北,280,100,NULL,
54727,200910,2009/8/20 8:00:00,18.6,157.3,940,48,NULL,NULL,280,100,NULL,
54726,200910,2009/8/20 2:00:00,18.2,157.5,960,40,5,西北偏北,280,100,NULL,
54725,200910,2009/8/19 20:00:00,18,157.6,970,35,5,北西北,240,80,NULL,
54724,200910,2009/8/19 14:00:00,17.7,157.7,975,33,2,NULL,240,80,NULL,
54723,200910,2009/8/19 8:00:00,17.3,157.5,975,33,NULL,NULL,240,80,NULL,
54722,200910,2009/8/19 2:00:00,17.1,157.3,988,25,15,西北偏北,240,0,NULL,
54721,200910,2009/8/18 20:00:00,16.7,157.1,995,20,15,西北偏北,200,0,NULL,
54720,200910,2009/8/18 14:00:00,16.2,157.4,998,18,15,北北西,200,0,NULL,
54719,200910,2009/8/18 8:00:00,15.5,157.6,1000,18,15,北西,200,0,NULL,
54718,200909,2009/8/12 14:00:00,32.6,150,995,18,15,东北,180,0,NULL,
54717,200909,2009/8/12 8:00:00,32.3,147.6,995,18,25,东,180,0,NULL,
54716,200909,2009/8/12 2:00:00,33,145.8,995,18,25,东,180,0,NULL,
54714,200909,2009/8/11 20:00:00,33.5,142.6,990,25,35,东,180,0,NULL,
54708,200909,2009/8/11 14:00:00,33.5,140.5,990,25,35,东,180,0,NULL,
54701,200909,2009/8/11 8:00:00,32.8,138.5,992,20,35,东北偏东,180,0,NULL,
54692,200909,2009/8/11 2:00:00,32.3,136.9,992,20,35,东北偏东,180,0,NULL,
54686,200909,2009/8/10 20:00:00,31.9,135.9,992,20,20,东北,180,0,NULL,
54671,200909,2009/8/10 14:00:00,31,135.2,992,20,20,北北东,180,0,NULL,
54664,200909,2009/8/10 8:00:00,30,134.7,994,18,20,北,180,0,NULL,
54656,200909,2009/8/10 2:00:00,29.3,134.7,996,18,20,北,180,0,NULL,
54651,200909,2009/8/9 20:00:00,28.2,135.2,996,18,10,北,180,0,NULL,
54715,200908,2009/8/11 20:00:00,33.6,121.6,998,16,NULL,NULL,260,NULL,NULL,
54713,200908,2009/8/11 19:00:00,33.5,121.4,996,18,NULL,NULL,260,NULL,NULL,
54712,200908,2009/8/11 18:00:00,33.3,121.3,996,18,NULL,NULL,260,NULL,NULL,
54711,200908,2009/8/11 17:00:00,33.2,121,996,18,NULL,NULL,260,NULL,NULL,
54710,200908,2009/8/11 16:00:00,33.1,120.9,996,18,NULL,NULL,260,NULL,NULL,
54709,200908,2009/8/11 15:00:00,33,120.9,996,18,NULL,NULL,260,NULL,NULL,
54707,200908,2009/8/11 14:00:00,32.8,120.8,996,18,NULL,NULL,260,NULL,NULL,
54706,200908,2009/8/11 13:00:00,32.8,120.7,996,18,NULL,NULL,260,NULL,NULL,
54705,200908,2009/8/11 12:00:00,32.8,120.7,996,18,NULL,NULL,260,NULL,NULL,
54704,200908,2009/8/11 11:00:00,32.7,120.7,996,18,NULL,NULL,260,NULL,NULL,
54703,200908,2009/8/11 10:00:00,32.6,120.7,995,18,NULL,NULL,260,NULL,NULL,
54702,200908,2009/8/11 9:00:00,32.5,120.7,995,18,NULL,NULL,260,NULL,NULL,
54700,200908,2009/8/11 8:00:00,32.4,120.6,995,18,NULL,NULL,260,NULL,NULL,
54698,200908,2009/8/11 7:00:00,32.3,120.3,995,18,NULL,NULL,260,NULL,NULL,
54697,200908,2009/8/11 6:00:00,32.2,120.2,995,18,NULL,NULL,260,NULL,NULL,
54696,200908,2009/8/11 5:00:00,32,120.1,995,18,NULL,NULL,260,NULL,NULL,
54695,200908,2009/8/11 4:00:00,31.7,120.1,995,18,NULL,NULL,260,NULL,NULL,
54694,200908,2009/8/11 3:00:00,31.5,120,995,18,NULL,NULL,260,NULL,NULL,
54693,200908,2009/8/11 2:00:00,31.2,119.8,995,20,NULL,NULL,260,NULL,NULL,
54691,200908,2009/8/11 1:00:00,30.7,120.5,995,20,NULL,NULL,260,NULL,NULL,
54690,200908,2009/8/11,30.5,120.6,995,20,NULL,NULL,260,NULL,NULL,
54689,200908,2009/8/10 23:00:00,30.3,120.6,995,20,NULL,NULL,260,NULL,NULL,
54688,200908,2009/8/10 22:00:00,30.2,120.6,994,20,NULL,NULL,260,NULL,NULL,
54687,200908,2009/8/10 21:00:00,30,120.5,994,20,NULL,NULL,260,NULL,NULL,
54685,200908,2009/8/10 20:00:00,29.8,120.5,994,20,NULL,NULL,260,NULL,NULL,
54684,200908,2009/8/10 19:00:00,29.6,120.5,992,20,NULL,NULL,260,NULL,NULL,
54699,200908,2009/8/10 18:00:00,27.9,119.8,992,20,NULL,NULL,260,NULL,NULL,
54677,200908,2009/8/10 17:00:00,29.2,120.3,992,20,20,北,260,0,NULL,
54675,200908,2009/8/10 16:00:00,29.1,120.3,992,20,20,北,260,0,NULL,
54673,200908,2009/8/10 15:00:00,28.9,120.2,990,20,20,北,260,0,NULL,
54670,200908,2009/8/10 14:00:00,28.6,120.2,990,20,0,NULL,260,0,NULL,
54669,200908,2009/8/10 13:00:00,28.4,120.2,990,20,20,北北东,260,0,NULL,
54668,200908,2009/8/10 12:00:00,28.2,120.2,990,21,20,北北东,300,0,NULL,
54667,200908,2009/8/10 11:00:00,28.1,120.1,990,21,20,北,300,0,NULL,
54666,200908,2009/8/10 10:00:00,28,120,990,21,20,北,300,0,NULL,
54665,200908,2009/8/10 9:00:00,27.9,119.8,989,23,20,北,300,0,NULL,
54663,200908,2009/8/10 8:00:00,27.7,119.8,987,23,NULL,NULL,300,0,NULL,
54662,200908,2009/8/10 7:00:00,27.5,119.8,987,23,10,北,300,0,NULL,
54661,200908,2009/8/10 6:00:00,27.5,119.7,987,23,10,北,300,0,NULL,
54660,200908,2009/8/10 5:00:00,27.4,119.7,984,23,10,北,300,0,NULL,
54659,200908,2009/8/10 4:00:00,27.3,119.7,984,23,10,北,300,0,NULL,
54658,200908,2009/8/10 3:00:00,27.2,119.7,982,23,10,北,300,0,NULL,
54657,200908,2009/8/10 2:00:00,27.1,119.7,982,23,NULL,NULL,300,0,NULL,
54655,200908,2009/8/10 1:00:00,27,119.7,982,25,10,北,300,0,NULL,
54654,200908,2009/8/10,26.9,119.7,980,28,10,北,350,0,NULL,
54653,200908,2009/8/9 23:00:00,26.9,119.7,980,28,10,北,350,0,NULL,
54652,200908,2009/8/9 22:00:00,26.9,119.7,980,28,10,北,350,0,NULL,
54650,200908,2009/8/9 21:00:00,26.8,119.8,975,30,10,北,350,0,NULL,
54649,200908,2009/8/9 20:00:00,26.7,119.8,975,30,10,北,350,0,NULL,
54648,200908,2009/8/9 19:00:00,26.7,119.9,975,30,10,北,350,0,NULL,
54647,200908,2009/8/9 18:00:00,26.7,120,975,30,10,北,350,80,NULL,
54644,200908,2009/8/9 17:00:00,26.6,120,970,33,10,北,350,80,NULL,
54645,200908,2009/8/9 16:20:00,26.53,119.89,970,33,10,北西北,350,80,NULL,
54641,200908,2009/8/9 16:00:00,26.5,119.9,970,33,10,北西北,350,80,NULL,
54640,200908,2009/8/9 15:00:00,26.4,120,970,33,10,北北西,350,80,NULL,
54638,200908,2009/8/9 14:00:00,26.3,120.1,970,33,10,北西北,350,80,NULL,
54637,200908,2009/8/9 13:00:00,26.3,120.3,970,33,10,北西北,350,80,NULL,
54636,200908,2009/8/9 12:00:00,26.2,120.4,970,33,10,北西北,350,80,NULL,
54634,200908,2009/8/9 11:00:00,26.1,120.4,970,33,10,北西北,350,80,NULL,
54633,200908,2009/8/9 10:00:00,26.1,120.4,970,33,10,北西北,350,80,NULL,
54632,200908,2009/8/9 9:00:00,26,120.4,970,33,10,北西北,350,80,NULL,
54631,200908,2009/8/9 8:00:00,25.9,120.4,970,33,10,北西北,350,80,NULL,
54629,200908,2009/8/9 7:00:00,25.8,120.5,965,35,5,北西北,380,100,NULL,
54628,200908,2009/8/9 6:00:00,25.8,120.5,965,35,5,北西北,380,100,NULL,
54626,200908,2009/8/9 5:00:00,25.8,120.5,965,35,5,北西北,380,100,NULL,
54625,200908,2009/8/9 4:00:00,25.7,120.5,965,35,5,北西北,380,100,NULL,
54623,200908,2009/8/9 3:00:00,25.6,120.5,965,35,5,北西北,380,100,NULL,
54620,200908,2009/8/9 2:00:00,25.6,120.5,965,35,5,北西北,380,100,NULL,
54618,200908,2009/8/9 1:00:00,25.6,120.5,965,35,10,北西北,380,100,NULL,
54616,200908,2009/8/9,25.5,120.5,965,35,10,北西北,380,100,NULL,
54614,200908,2009/8/8 23:00:00,25.5,120.5,965,35,10,西北偏北,380,100,NULL,
54612,200908,2009/8/8 22:00:00,25.5,120.5,965,35,10,北西北,380,100,NULL,
54611,200908,2009/8/8 21:00:00,25.4,120.5,965,35,10,北西北,380,100,NULL,
54608,200908,2009/8/8 20:00:00,25.4,120.5,965,35,10,北西北,380,100,NULL,
54606,200908,2009/8/8 19:00:00,25.3,120.5,965,35,10,北西北,380,100,NULL,
54605,200908,2009/8/8 18:00:00,25.2,120.5,965,35,10,北西北,380,100,NULL,
54602,200908,2009/8/8 17:00:00,25.1,120.5,965,35,10,北西北,380,100,NULL,
54600,200908,2009/8/8 16:00:00,25,120.5,965,35,10,北西北,380,100,NULL,
54598,200908,2009/8/8 15:00:00,25,120.5,965,35,10,北西北,380,100,NULL,
54597,200908,2009/8/8 14:00:00,25,120.5,965,35,10,北西北,380,100,NULL,
54594,200908,2009/8/8 13:00:00,24.9,120.5,965,35,15,北西北,400,100,NULL,
54592,200908,2009/8/8 12:00:00,24.8,120.5,965,35,15,北西北,400,100,NULL,
54590,200908,2009/8/8 11:00:00,24.7,120.5,965,35,15,北西北,400,100,NULL,
54588,200908,2009/8/8 10:00:00,24.6,120.6,960,38,15,北西北,400,100,NULL,
54587,200908,2009/8/8 9:00:00,24.6,120.6,960,38,15,北西北,400,100,NULL,
54584,200908,2009/8/8 8:00:00,24.3,120.6,960,38,20,西北,450,100,NULL,
54582,200908,2009/8/8 7:00:00,24.3,120.6,960,38,20,西北,450,100,NULL,
54580,200908,2009/8/8 6:00:00,24.3,120.6,960,38,20,西北,450,100,NULL,
54578,200908,2009/8/8 5:00:00,24.1,120.6,960,38,20,西北,450,100,NULL,
54576,200908,2009/8/8 4:00:00,24.1,120.6,960,38,20,西北西,450,100,NULL,
54574,200908,2009/8/8 3:00:00,23.9,120.8,960,38,20,西北西,450,100,NULL,
54572,200908,2009/8/8 2:00:00,23.9,120.8,960,38,20,西北西,450,100,NULL,
54571,200908,2009/8/8 1:00:00,23.9,121,960,38,30,西北西,450,100,NULL,
54568,200908,2009/8/8,23.9,121.6,955,40,15,西北,450,100,NULL,
54566,200908,2009/8/7 23:00:00,24,122,960,40,15,西北,450,100,NULL,
54564,200908,2009/8/7 22:00:00,23.8,122.1,960,40,15,西北,450,100,NULL,
54562,200908,2009/8/7 21:00:00,23.6,122.1,960,40,15,西北,450,100,NULL,
54560,200908,2009/8/7 20:00:00,23.5,122.1,960,40,15,西北西,450,100,NULL,
54558,200908,2009/8/7 19:00:00,23.5,122.2,960,40,15,西北西,450,100,NULL,
54556,200908,2009/8/7 18:00:00,23.5,122.2,960,40,15,西北西,450,100,NULL,
54554,200908,2009/8/7 17:00:00,23.5,122.2,960,40,15,西北西,450,100,NULL,
54552,200908,2009/8/7 16:00:00,23.5,122.2,960,40,15,西北西,450,100,NULL,
54550,200908,2009/8/7 15:00:00,23.5,122.2,960,40,15,西北西,450,100,NULL,
54548,200908,2009/8/7 14:00:00,23.5,122.3,960,40,15,西北西,450,100,NULL,
54547,200908,2009/8/7 13:00:00,23.5,122.3,960,40,15,西北西,450,100,NULL,
54546,200908,2009/8/7 12:00:00,23.5,122.4,960,40,15,西北,450,100,NULL,
54544,200908,2009/8/7 11:00:00,23.7,122.7,960,40,15,西北,450,100,NULL,
54543,200908,2009/8/7 10:00:00,23.7,122.9,960,40,15,西北,450,100,NULL,
54542,200908,2009/8/7 9:00:00,23.7,123.1,960,40,15,西北,450,100,NULL,
54540,200908,2009/8/7 8:00:00,23.7,123.4,960,40,15,西北,450,100,NULL,
54539,200908,2009/8/7 7:00:00,23.6,123.6,960,40,15,西北,500,120,NULL,
54538,200908,2009/8/7 6:00:00,23.4,123.8,960,40,15,西北西,500,120,NULL,
54536,200908,2009/8/7 5:00:00,23.4,123.8,960,40,15,西北西,500,120,NULL,
54535,200908,2009/8/7 4:00:00,23.6,123.6,960,40,15,西北西,500,120,NULL,
54534,200908,2009/8/7 3:00:00,23.6,123.7,960,40,20,西北西,500,120,NULL,
54532,200908,2009/8/7 2:00:00,23.5,123.9,960,40,15,西北西,500,120,NULL,
54531,200908,2009/8/7 1:00:00,23.5,124.2,960,40,15,西北西,500,120,NULL,
54530,200908,2009/8/7,23.5,124.5,960,40,15,西北西,500,120,NULL,
54528,200908,2009/8/6 23:00:00,23.6,124.8,960,40,15,西北西,500,120,NULL,
54527,200908,2009/8/6 22:00:00,23.6,125.2,960,40,15,西北西,500,120,NULL,
54526,200908,2009/8/6 21:00:00,23.6,125.4,960,40,15,西北西,500,120,NULL,
54525,200908,2009/8/6 20:00:00,23.6,125.5,960,40,15,西北西,500,120,NULL,
54523,200908,2009/8/6 19:00:00,23.6,125.7,960,40,15,西北西,500,120,NULL,
54522,200908,2009/8/6 18:00:00,23.5,126.1,960,40,15,西,500,120,NULL,
54520,200908,2009/8/6 17:00:00,23.3,126.4,960,40,15,西,500,120,NULL,
54519,200908,2009/8/6 16:00:00,23.3,126.7,960,40,15,西,500,120,NULL,
54518,200908,2009/8/6 15:00:00,23.3,126.9,960,40,15,西,500,120,NULL,
54516,200908,2009/8/6 14:00:00,23.3,127,960,40,15,西,500,120,NULL,
54514,200908,2009/8/6 13:00:00,23.3,127,960,40,15,西,500,120,NULL,
54515,200908,2009/8/6 12:00:00,23.4,127,960,40,15,西,500,120,NULL,
54512,200908,2009/8/6 11:00:00,23.4,127,960,40,20,西北西,500,120,NULL,
54511,200908,2009/8/6 8:00:00,23.4,128.3,960,40,20,西北西,500,120,NULL,
54508,200908,2009/8/6 5:00:00,23.3,128.6,960,40,25,西北西,500,120,NULL,
54504,200908,2009/8/6 2:00:00,23.2,129.5,965,38,25,西北西,500,110,NULL,
54501,200908,2009/8/5 23:00:00,23.1,130.3,970,35,25,西北西,450,100,NULL,
54497,200908,2009/8/5 20:00:00,23.1,131.1,970,35,25,西北西,450,100,NULL,
54492,200908,2009/8/5 17:00:00,23.1,131.6,970,35,0,NULL,450,100,NULL,
54489,200908,2009/8/5 14:00:00,22.9,132.3,975,33,0,NULL,350,100,NULL,
54480,200908,2009/8/5 8:00:00,22.7,133.3,985,28,0,NULL,350,100,NULL,
54474,200908,2009/8/5 2:00:00,22.3,134.3,988,25,0,NULL,350,0,NULL,
54467,200908,2009/8/4 20:00:00,21.8,134.8,NULL,20,NULL,NULL,NULL,NULL,NULL,
54459,200908,2009/8/4 14:00:00,21.3,135,NULL,18,NULL,NULL,NULL,NULL,NULL,
54452,200908,2009/8/4 8:00:00,21.2,135.3,994,18,NULL,NULL,NULL,NULL,NULL,
54453,200908,2009/8/4 2:00:00,21.1,135.6,994,18,NULL,NULL,100,NULL,NULL,
54639,200907,2009/8/9 14:00:00,18.8,112.5,990,16,15,东北东,0,0,NULL,
54635,200907,2009/8/9 11:00:00,18.5,111.8,990,16,15,东北,0,0,NULL,
54674,200907,2009/8/9 8:00:00,18.2,107.9,990,16,15,东北,0,0,NULL,
54627,200907,2009/8/9 5:00:00,18,109.2,985,18,0,NULL,100,0,NULL,
54624,200907,2009/8/9 4:00:00,18,109.1,985,18,15,东南东,100,0,NULL,
54622,200907,2009/8/9 3:00:00,18,109,985,18,15,东南东,100,0,NULL,
54621,200907,2009/8/9 2:00:00,18.1,108.7,985,18,NULL,NULL,100,0,NULL,
54619,200907,2009/8/9 1:00:00,18.2,108.6,985,18,5,东南东,100,0,NULL,
54617,200907,2009/8/9,18.2,108.5,985,18,5,东南东,100,0,NULL,
54615,200907,2009/8/8 23:00:00,18.2,108.4,985,18,0,NULL,100,0,NULL,
54613,200907,2009/8/8 22:00:00,18.2,108.3,985,18,5,东南东,100,0,NULL,
54610,200907,2009/8/8 21:00:00,18.2,108.2,985,18,5,东南东,100,0,NULL,
54609,200907,2009/8/8 20:00:00,18.3,108,985,18,5,东南东,100,0,NULL,
54607,200907,2009/8/8 19:00:00,18.3,107.9,985,18,5,东南东,100,0,NULL,
54604,200907,2009/8/8 18:00:00,18.4,107.7,985,18,5,东南东,100,0,NULL,
54603,200907,2009/8/8 17:00:00,18.5,107.6,985,18,5,西南西,100,0,NULL,
54601,200907,2009/8/8 16:00:00,18.6,107.6,985,18,5,西南西,100,0,NULL,
54599,200907,2009/8/8 15:00:00,18.7,107.6,985,18,5,西南西,100,0,NULL,
54596,200907,2009/8/8 14:00:00,18.9,107.8,985,18,5,西南西,100,0,NULL,
54595,200907,2009/8/8 13:00:00,19,107.9,985,18,5,西南西,100,0,NULL,
54593,200907,2009/8/8 12:00:00,19,108.1,985,18,5,西南西,100,0,NULL,
54591,200907,2009/8/8 11:00:00,19.1,108.2,985,18,NULL,NULL,100,0,NULL,
54589,200907,2009/8/8 10:00:00,19.2,108.3,985,18,5,西南西,100,0,NULL,
54586,200907,2009/8/8 9:00:00,19.1,108.3,985,18,5,西南西,100,0,NULL,
54585,200907,2009/8/8 8:00:00,19.1,108.2,985,18,5,西南,100,0,NULL,
54583,200907,2009/8/8 7:00:00,19.1,108.2,985,18,5,西南,100,0,NULL,
54581,200907,2009/8/8 6:00:00,19.1,108.2,985,18,10,西南,100,0,NULL,
54579,200907,2009/8/8 5:00:00,19.1,108.2,985,18,NULL,NULL,100,0,NULL,
54577,200907,2009/8/8 4:00:00,19.2,108.2,985,18,10,西南,100,0,NULL,
54575,200907,2009/8/8 3:00:00,19.4,108.4,985,18,10,南,100,0,NULL,
54573,200907,2009/8/8 2:00:00,19.5,108.5,985,18,10,南,100,0,NULL,
54570,200907,2009/8/8 1:00:00,19.6,108.5,985,18,10,东南,100,0,NULL,
54569,200907,2009/8/8,19.7,108.6,985,18,10,西南,80,0,NULL,
54567,200907,2009/8/7 23:00:00,19.7,108.7,985,18,NULL,NULL,80,0,NULL,
54565,200907,2009/8/7 22:00:00,19.8,108.8,985,18,5,东南,80,0,NULL,
54563,200907,2009/8/7 21:00:00,19.9,108.9,985,18,5,东南,80,0,NULL,
54561,200907,2009/8/7 20:00:00,19.9,108.9,985,18,5,东南,80,0,NULL,
54559,200907,2009/8/7 19:00:00,19.8,108.9,985,18,5,西南,80,0,NULL,
54557,200907,2009/8/7 18:00:00,19.8,108.9,985,18,5,西南,80,0,NULL,
54555,200907,2009/8/7 17:00:00,19.8,109,985,18,5,西南,80,0,NULL,
54553,200907,2009/8/7 16:00:00,19.9,109.1,985,18,0,NULL,80,0,NULL,
54551,200907,2009/8/7 15:00:00,20,109.1,985,18,5,西南,80,0,NULL,
54549,200907,2009/8/7 14:00:00,20.1,109.2,985,18,5,西南,80,0,NULL,
54545,200907,2009/8/7 11:00:00,20.2,109.4,995,16,NULL,NULL,0,0,NULL,
54541,200907,2009/8/7 8:00:00,20.6,109.9,995,16,NULL,NULL,0,0,NULL,
54537,200907,2009/8/7 5:00:00,20.7,110,998,16,0,NULL,0,0,NULL,
54533,200907,2009/8/7 2:00:00,20.9,110.2,998,16,NULL,NULL,0,0,NULL,
